,image,class,method,split,spai
1280,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/carl-larsson_brita-at-the-piano-1908.jpg,0,real,test,0.9997641444206238
1281,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/alphonse-mucha_chocolat-masson-1897.jpg,0,real,test,0.016199490055441856
1282,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/heorhiy-narbut_illustration-to-three-fables-of-krylov-1911.jpg,0,real,test,3.716218142674893e-14
1283,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/theophile-steinlen_v-la-l-cholera-qu-arrive-1885.jpg,0,real,test,0.6032657623291016
1284,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/aubrey-beardsley_the-dancer-s-reward-1894.jpg,0,real,test,0.0
1285,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/kay-nielsen_on-the-way-to-the-dance.jpg,0,real,test,0.9973107576370239
1286,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/heinrich-lefler_die-bucher-der-chronika-der-drei-schwestern-15-1900.jpg,0,real,test,1.2649072232306935e-05
1287,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/leon-bakst_sketch-for-the-ballet-la-peri-by-paul-dukas-1911.jpg,0,real,test,1.4460253446793418e-18
1288,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/leon-bakst_model.jpg,0,real,test,0.23245427012443542
1289,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/boris-kustodiev_blanket-1915.jpg,0,real,test,0.5425797700881958
1290,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/koloman-moser_self-portrait-1.jpg,0,real,test,0.049478478729724884
1291,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/ivan-bilibin_winter-1917.jpg,0,real,test,0.859497606754303
1292,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/ferdinand-hodler_valentine-gode-darel-in-hospital-bed-1914.jpg,0,real,test,5.927210077061318e-05
1293,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/raphael-kirchner_ma-marraine-1916.jpg,0,real,test,6.184348903860851e-22
1294,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/harry-clarke_the-year-s-at-the-spring-1920-40.jpg,0,real,test,1.636633710500046e-11
1295,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/dorothy-lathrop_the-fairy-circus-1931-8.jpg,0,real,test,0.0
1296,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/harry-clarke_the-year-s-at-the-spring-1920-35.jpg,0,real,test,1.322110581396297e-35
1297,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/edmund-dulac_dreamer-of-dreams-by-the-queen-of-romania.jpg,0,real,test,1.0
1298,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/zinaida-serebriakova_on-the-terrace-in-kharkov-1919.jpg,0,real,test,0.9994484782218933
1299,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/raphael-kirchner_a-half-of-a-virgin-1901-1.jpg,0,real,test,3.173582172166789e-06
1300,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/sergey-solomko_age-at-the-turn-of-xx-century.jpg,0,real,test,0.5690363645553589
1301,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/georges-rochegrosse_la-cahute.jpg,0,real,test,0.9999998807907104
1302,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/raphael-kirchner_boys-and-girls-at-sea-9.jpg,0,real,test,0.0020154505036771297
1303,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/carlos-schwabe_lame-du-vin.jpg,0,real,test,3.017548017014704e-11
1304,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/gerda-wegener_portrait-of-a-girl-1904.jpg,0,real,test,1.0
1305,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/frank-xavier-leyendecker_the-bear-trainer.jpg,0,real,test,0.8232671618461609
1306,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/nicholas-roerich_earth-paternoster-1907.jpg,0,real,test,6.338613830286723e-16
1307,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/eleanor-fortescue-brickdale_the-sweet-and-touching-tale-of-fleur-and-blanchefleur-1922-16.jpg,0,real,test,2.5047365324671035e-35
1308,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/ludovic-alleaume_die-trauernde-1920.jpg,0,real,test,0.5763112306594849
1309,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/boris-kustodiev_katerina-costume-design-for-nikolai-ostrovsky-s-the-thunderstorm-1920.jpg,0,real,test,0.6494705080986023
1310,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/ethel-reed_illustration-from-arabella-and-araminta-stories-1895.jpg,0,real,test,7.583406972133523e-23
1311,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/louis-wain_laughing-cats.jpg,0,real,test,1.0
1312,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/vsevolod-maksymovych_kiss-1913.jpg,0,real,test,0.9999998807907104
1313,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/heinrich-lefler_die-prinzessin-und-der-schweinehirt-10-1897.jpg,0,real,test,5.0998670286876056e-24
1314,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/theophile-steinlen_compagnie-francaise-des-chocolats-et-des-thes-1895-1.jpg,0,real,test,0.9994122982025146
1315,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/kay-nielsen_east-of-the-sun-and-west-of-the-moon-1914-2.jpg,0,real,test,0.9999974966049194
1316,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/nicholas-roerich_fiery-furnace-1905.jpg,0,real,test,3.6995929865620003e-13
1317,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/theodor-severin-kittelsen_en-delikatessehandel-1894.jpg,0,real,test,7.872314914508624e-27
1318,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/boris-kustodiev_the-guy-from-tula-1926.jpg,0,real,test,0.9999427795410156
1319,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/dorothy-lathrop_hitty-by-rachel-field-8-1929.jpg,0,real,test,2.7504596574665793e-38
1320,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/aubrey-beardsley_the-landslip.jpg,0,real,test,3.3418937051893e-33
1321,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/theophile-steinlen_le-mot-passe.jpg,0,real,test,1.0
1322,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/ivan-bilibin_st-prince-vladimir-1926.jpg,0,real,test,0.9991174340248108
1323,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/akseli-gallen-kallela_spring-study-for-the-jus-lius-mausoleum-frescos-1903.jpg,0,real,test,0.4982193112373352
1324,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/boris-kustodiev_fireplace-night-1917.jpg,0,real,test,0.03867035731673241
1325,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/gerda-wegener_ung-kvinde-med-ballonskort-og-perlekaede.jpg,0,real,test,5.645815903676521e-08
1326,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/vyacheslav-nazaruk_illustration-for-the-tale-of-the-dead-princess-and-the-seven-knights-1996-3.jpg,0,real,test,0.39990079402923584
1327,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/evgeniy-evgenevich_promotional-poster-for-the-newspaper-morning-of-russia-1900.jpg,0,real,test,0.24798181653022766
1328,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/valentine-hugo_michel-fokine-avec-sa-femme-vera-dans-scheherazade-1913.jpg,0,real,test,0.6189385652542114
1329,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/leon-bakst_the-portrait-of-son-of-the-artist-1.jpg,0,real,test,0.09236323833465576
1330,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/achille-beltrame_allegorical-scene.jpg,0,real,test,1.0
1331,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/alphonse-mucha_princess-hyacinth-1911.jpg,0,real,test,0.00033433816861361265
1332,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/jan-toorop_cover-for-god-en-goden-by-louis-couperus-1903.jpg,0,real,test,4.348393366979926e-38
1333,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/john-bauer_svipdag-transformed.jpg,0,real,test,1.1188879683876607e-11
1334,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/aubrey-beardsley_pierrot-of-the-minute-1897.jpg,0,real,test,4.806416862117345e-34
1335,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/mikhail-vrubel_portrait-of-a-t-lyubatovich-in-role-of-carmen-1895.jpg,0,real,test,0.22883240878582
1336,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/theophile-steinlen_le-verrou.jpg,0,real,test,0.0003005893959198147
1337,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/charles-robinson_the-devoted-frieand-1913.jpg,0,real,test,6.250624551285e-08
1338,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/henri-de-toulouse-lautrec_admiral-viaud-1901.jpg,0,real,test,0.9836974740028381
1339,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/koloman-moser_the-rax.jpg,0,real,test,0.9841639399528503
1340,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/virginia-frances-sterrett_they-were-constantly-at-war-with-the-cranes-1921.jpg,0,real,test,0.0
1341,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/georges-rochegrosse_illustration-of-the-petronius-satyricon-meeting-de-pannychis-with-giton-chapter-xxv.jpg,0,real,test,0.9550719261169434
1342,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/koloman-moser_church-am-steinhof-drawing-of-western-window.jpg,0,real,test,1.0
1343,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/emmerico-nunes_untitled-published-in-meggendorfer-bl-tter-n-1181-1913.jpg,0,real,test,0.6364139318466187
1344,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/wilhelm-kotarbinski_magdalene.jpg,0,real,test,8.628092473372817e-05
1345,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/gerda-wegener_girl-in-red-shoes.jpg,0,real,test,0.9999997615814209
1346,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/raphael-kirchner_unknown-8.jpg,0,real,test,9.573546382729559e-13
1347,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/raphael-kirchner_cigarettes-of-the-world-1900-3.jpg,0,real,test,9.330343075505618e-24
1348,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/anna-ostroumova-lebedeva_petersburg-new-holland-1901.jpg,0,real,test,8.033826101740057e-21
1349,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/ethel-reed_illustration-from-in-childhoods-country-moulton-1896-3.jpg,0,real,test,7.50203349756327e-39
1350,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/aubrey-beardsley_title-page.jpg,0,real,test,3.7889072435071114e-10
1351,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/valentin-serov_odyssey-and-nausicaa-1910.jpg,0,real,test,0.9999997615814209
1352,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/felix-vallotton_portrait-of-the-artist-s-brother-with-hat-1888.jpg,0,real,test,0.9997678399085999
1353,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/fedir-krychevsky_untitled-1.jpg,0,real,test,1.0
1354,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/j-c-leyendecker_hurdy-gurdy-man-by-j-c-leyendecker-saturday-evening-post-cover-may-25-1912-1912.jpg,0,real,test,8.378840596877119e-15
1355,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/ludovic-alleaume_self-portrait-1885.jpg,0,real,test,0.9999363422393799
1356,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/ivan-bilibin_cover-for-the-collection-of-fairy-tales-1903.jpg,0,real,test,5.2160798986733425e-06
1357,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/aubrey-beardsley_how-sir-tristram-drank-of-the-love-drink-1894.jpg,0,real,test,2.415590955388765e-35
1358,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/eleanor-fortescue-brickdale_the-sweet-and-touching-tale-of-fleur-and-blanchefleur-1922-20.jpg,0,real,test,3.982311795880378e-07
1359,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/john-french-sloan_hot-wave-puzzle-illustration-for-philadelphia-press-1900.jpg,0,real,test,0.35159075260162354
1360,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/carlos-saenz-de-tejada_sketch-of-curtain-for-the-representation-of-don-juan-tenorio-treatal-in-theater.jpg,0,real,test,0.9935043454170227
1361,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/achille-beltrame_young-woman-in-profile-1900.jpg,0,real,test,3.3479085236926996e-15
1362,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/felix-vallotton_portrait-of-french-writer-andr-ferdinand-herold-1896.jpg,0,real,test,2.1385706369518662e-26
1363,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/ivan-bilibin_cake-city-1912.jpg,0,real,test,0.9999890327453613
1364,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/frank-xavier-leyendecker_vogue-1915.jpg,0,real,test,0.9656497240066528
1365,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/boris-kustodiev_view-in-tula-a-sketch-for-e-zamyatin-s-play-the-flea-1924.jpg,0,real,test,0.900229811668396
1366,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/franz-stuck_salome-1906-1.jpg,0,real,test,0.9887809753417969
1367,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/raphael-kirchner_maid-of-athens-1900-7.jpg,0,real,test,0.6376054883003235
1368,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/ivan-bilibin_illustration-for-the-tale-of-three-royal-divah-and-the-ivashko-priest-s-son-1911.jpg,0,real,test,0.2772393524646759
1369,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/virginia-frances-sterrett_violette-takes-refuge-from-the-wild-boar-1920-0.jpg,0,real,test,0.0
1370,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/henri-de-toulouse-lautrec_the-beauty-and-the-beast-the-bezique-1895.jpg,0,real,test,0.999998927116394
1371,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/aubrey-beardsley_frontispiece.jpg,0,real,test,3.378581161664664e-17
1372,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/raphael-kirchner_sun-women.jpg,0,real,test,4.2812391853885856e-08
1373,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/louis-comfort-tiffany_field-of-lilies-window-1916.jpg,0,real,test,0.9813824892044067
1374,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/raphael-kirchner_fables-1903-2.jpg,0,real,test,0.032286420464515686
1375,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/alphonse-mucha_8th-sokol-festival-1912.jpg,0,real,test,0.009617832489311695
1376,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/alphonse-mucha_austria-1899.jpg,0,real,test,1.0
1377,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/raphael-kirchner_sun-women-1901-1.jpg,0,real,test,0.0
1378,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/henri-de-toulouse-lautrec_coverage-of-the-original-print-1893.jpg,0,real,test,2.3289211271287913e-12
1379,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/henri-de-toulouse-lautrec_horsewoman-1899.jpg,0,real,test,0.9999635219573975
1380,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/theophile-steinlen_pauvre-aveugle.jpg,0,real,test,1.0
1381,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/marianne-stokes_young-girl-of-menguszfalvagoing-to-church-1909.jpg,0,real,test,0.9943038821220398
1382,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/mikhail-nesterov_annunciation.jpg,0,real,test,0.27926984429359436
1383,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/ivan-bilibin_sketch-for-the-spectacle-honor-and-revenge-by-fiodor-sollogub-1908-1.jpg,0,real,test,0.8522193431854248
1384,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/nicholas-roerich_hoary-finland-1907.jpg,0,real,test,0.9991664886474609
1385,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/aubrey-beardsley_the-lady-with-the-rose.jpg,0,real,test,0.00020337190653663129
1386,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/carl-larsson_august-strindberg-1899.jpg,0,real,test,1.0
1387,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/j-e-h-macdonald_the-tangled-garden-1916.jpg,0,real,test,0.04347366839647293
1388,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/john-bauer_when-she-woke-up-again-she-was-lying-on-the-moss-in-the-forest-1913.jpg,0,real,test,1.0
1389,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/nicholas-roerich_untitled-1916.jpg,0,real,test,0.5604382157325745
1390,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/raphael-kirchner_unknown-18.jpg,0,real,test,1.9185615596217787e-10
1391,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/alexander-khvostenko-khvostov_sketch-of-scenery-for-the-opera-love-for-three-oranges-1926.jpg,0,real,test,0.8555376529693604
1392,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/albert-lynch_the-letter.jpg,0,real,test,0.014474083669483662
1393,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/koloman-moser_am-steinhof-church-colored-sketch-of-south-window.jpg,0,real,test,0.8500703573226929
1394,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/nicholas-roerich_boats-1901.jpg,0,real,test,1.0
1395,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/raphael-kirchner_unknown-1916-2.jpg,0,real,test,0.121796153485775
1396,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/konstantin-yuon_stage-design-for-ostrovsky-s-comedy-heart-is-not-a-stone-1915.jpg,0,real,test,0.007768089417368174
1397,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/ferdinand-hodler_the-life-of-weary-1892.jpg,0,real,test,0.999858021736145
1398,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/zinaida-serebriakova_apples-on-the-branches-1910.jpg,0,real,test,1.0
1399,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/art_nouveau/nicholas-roerich_viking-s-triumph-1908.jpg,0,real,test,0.9999980926513672
1400,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_art_nouveau/0-213337311-56705.jpg,1,SD,test,1.0
1401,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_art_nouveau/0-150640889-541443.jpg,1,SD,test,1.0
1402,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_art_nouveau/0-123972256-713279.jpg,1,SD,test,1.0
1403,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_art_nouveau/0-170892855-587190.jpg,1,SD,test,1.0
1404,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_art_nouveau/0-152528209-667254.jpg,1,SD,test,1.0
1405,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_art_nouveau/0-113621392-295387.jpg,1,SD,test,1.0
1406,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_art_nouveau/0-217441826-286627.jpg,1,SD,test,1.0
1407,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_art_nouveau/0-172357547-940123.jpg,1,SD,test,1.0
1408,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_art_nouveau/0-151644804-543851.jpg,1,SD,test,1.0
1409,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_art_nouveau/0-107527415-375208.jpg,1,SD,test,1.0
1410,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_art_nouveau/0-141380124-119619.jpg,1,SD,test,1.0
1411,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_art_nouveau/0-120130818-418267.jpg,1,SD,test,1.0
1412,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_art_nouveau/0-151895642-590906.jpg,1,SD,test,1.0
1413,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_art_nouveau/0-184300018-499715.jpg,1,SD,test,1.0
1414,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_art_nouveau/0-132456992-365695.jpg,1,SD,test,1.0
1415,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_art_nouveau/0-178714240-968954.jpg,1,SD,test,1.0
1416,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_art_nouveau/0-104019215-41760.jpg,1,SD,test,1.0
1417,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_art_nouveau/0-19671260-283075.jpg,1,SD,test,1.0
1418,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_art_nouveau/0-189301831-445367.jpg,1,SD,test,1.0
1419,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_art_nouveau/0-104200002-363307.jpg,1,SD,test,1.0
1420,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_art_nouveau/0-152556126-598089.jpg,1,SD,test,1.0
1421,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_art_nouveau/0-209221726-125818.jpg,1,SD,test,1.0
1422,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_art_nouveau/0-137871578-757229.jpg,1,SD,test,1.0
1423,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_art_nouveau/0-164657546-256606.jpg,1,SD,test,1.0
1424,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_art_nouveau/0-198262105-426174.jpg,1,SD,test,1.0
1425,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_art_nouveau/0-21478182-211491.jpg,1,SD,test,1.0
1426,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_art_nouveau/0-151644804-316419.jpg,1,SD,test,1.0
1427,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_art_nouveau/0-230191746-437203.jpg,1,SD,test,1.0
1428,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_art_nouveau/0-196659028-708719.jpg,1,SD,test,1.0
1429,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_art_nouveau/0-199461181-240445.jpg,1,SD,test,1.0
